Date,Close,High,Low,Open,Volume,Intraday Range,Year,Month,MA_20,MA_50,Volatility_20,Volatility_50,Daily_Return,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Rolling_Return_5,Rolling_Return_10,Target
2013-04-17,12.284513473510742,12.827375347840162,12.14147917963601,12.817310436102265,945056000,0.6858961682041524,2013,4,13.311815452575685,13.515681800842286,0.4905092243458738,0.5121103059499932,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.0018067663863385874,0.007112287769273973,-0.010567789487598178,-0.009884457295150195,0.005118606044207219,-0.07548926325559513,-0.06757090028396529,0
2013-04-18,11.95666217803955,12.37570174212244,11.886211873580551,12.351303759608832,666299200,0.489489868541888,2013,4,13.22027645111084,13.477170886993408,0.5626075801712822,0.5546213565482792,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.0018067663863385874,0.007112287769273973,-0.010567789487598178,-0.009884457295150195,-0.09734526335660532,-0.0833955980069846,0
2013-04-19,11.91030216217041,12.186917341725891,11.744698221915902,11.832227661299008,609274400,0.4422191198099892,2013,4,13.125428295135498,13.43802993774414,0.6158251542995952,0.5941702337310467,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.0018067663863385874,0.007112287769273973,-0.010567789487598178,-0.09136832954932561,-0.07719760123307717,1
2013-04-22,12.158557891845703,12.266216373698288,11.93287551018839,11.974656418627802,429920400,0.333340863509898,2013,4,13.028994178771972,13.395607585906982,0.6082475784174971,0.6084032926754923,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.0018067663863385874,0.007112287769273973,-0.05044674727097431,-0.06461563293867334,1
2013-04-23,12.38607120513916,12.454690785309968,12.162826285929055,12.320805237965544,664238400,0.2918644993809121,2013,4,12.941389274597167,13.353612079620362,0.5647041776727132,0.6040667520352072,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.0018067663863385874,-0.04717985790748891,-0.048831077752310215,0
2013-04-24,12.36563777923584,12.664211156878238,11.970386197441975,12.002104635834172,969651200,0.6938249594362631,2013,4,12.856483221054075,13.308188762664797,0.5122972471430018,0.5908534848871112,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.020399134322081958,0.006603786621263152,-0.06938399162106823,1
2013-04-25,12.454686164855955,12.624253668107036,12.41259907029588,12.541604810413176,384837600,0.2116545978111563,2013,4,12.789845418930051,13.27188419342041,0.4697404224937111,0.5863051575087809,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,-0.003121357354794241,0.041652426019956446,-0.05974750371700299,1
2013-04-26,12.723681449890137,12.771562868796666,12.450726008527752,12.49830284965265,764097600,0.3208368602689138,2013,4,12.751021766662598,13.241502285003662,0.4390275374033775,0.5742017313780816,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,-0.010429782791394615,0.06829207829027117,-0.029315984373888382,1
2013-04-29,13.117712020874023,13.224454302449224,12.809073789023907,12.822797703583122,640326400,0.4153805134253172,2013,4,12.752866888046263,13.219257164001466,0.44056136653099665,0.5563949363863361,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,-0.023150110522714096,0.07888716224081072,0.02446081423334978,1
2013-04-30,13.503814697265623,13.579144761388427,13.177183539229151,13.269591946862432,691538400,0.4019612221592759,2013,4,12.772675132751464,13.20865619659424,0.465549839044968,0.5455003717351999,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.01521938525281552,0.09024197210029716,0.038804510771824674,0
2013-05-01,13.397377967834473,13.569385416893311,13.247939406276725,13.55505153067,506909200,0.3214460106165866,2013,5,12.783806896209716,13.196030158996582,0.47816058640899356,0.5333025407751985,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,-0.05499236363897808,0.08343606751372845,0.09059084812136953,1
2013-05-02,13.587379455566406,13.68100617217539,13.438244662691462,13.473316710996476,421828400,0.2427615094839286,2013,5,12.810949993133544,13.1939990234375,0.5082030912727242,0.5315775520418786,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,-0.026688179078328322,0.09094514913644569,0.13638566125268192,1
2013-05-03,13.723400115966797,13.822518195065804,13.698085956319163,13.763961080945888,361300800,0.1244322387466407,2013,5,12.851786708831789,13.19639015197754,0.547587446571664,0.5337232904951629,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,-0.003877337602988251,0.07857149442273181,0.15222938336150382,1
2013-05-06,14.050641059875488,14.096081781111076,13.855453950967275,13.898150214864538,496641600,0.2406278301438007,2013,5,12.90439567565918,13.20242868423462,0.6094679452104015,0.5417474802064132,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.020843780980116966,0.07111979875125396,0.1556174000946886,0
2013-05-07,13.988121032714844,14.204350089931893,13.836851740248338,14.180562075886266,483753200,0.3674983496835544,2013,5,12.952704381942748,13.21210262298584,0.6558056549414474,0.551481460581422,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.01871219558415249,0.03586440915449529,0.129342856265106,1
2013-05-08,14.146096229553224,14.192758514540218,13.901199449697922,13.999706727299705,472598000,0.2915590648422963,2013,5,12.995630025863647,13.221172733306885,0.7051214170856894,0.5631511228973359,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,-0.0016497100303155543,0.055885432471662444,0.1439843607021305,0
2013-05-09,14.022686004638672,14.213944797723004,13.986153794620112,14.11601348829752,398487600,0.227791003102892,2013,5,13.034458923339844,13.230458393096924,0.7401521578503968,0.5725739995140656,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.00720127721755226,0.03203756474865593,0.12589637498913664,0
2013-05-10,13.906024932861328,14.112941280413542,13.829583078496375,14.059523468619949,334852000,0.2833582019171672,2013,5,13.074362468719482,13.239344387054444,0.7654052603517952,0.5796403884133446,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,0.021597917560798985,0.013307548810884917,0.09292463723079147,1
2013-05-13,13.960365295410156,14.057376822093415,13.860899378741347,13.861205972547156,316948800,0.1964774433520677,2013,5,13.132155561447144,13.255983982086182,0.7872816429620075,0.5882676312591023,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,0.030968283239068972,-0.0064250281592583836,0.06423782388233801,0
2013-05-14,13.62635326385498,13.974487224865086,13.573856046633434,13.933042959435388,447118000,0.4006311782316523,2013,5,13.163504219055175,13.27229902267456,0.7941689666393029,0.5869739082418016,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,0.029433690553444025,-0.025862499188688437,0.009074366713145876,0
2013-05-15,13.16555118560791,13.53855288185651,12.966311118921071,13.48206584232818,741613600,0.5722417629354393,2013,5,13.207556104660034,13.272633686065674,0.7668098882862648,0.5869068350887153,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.007881974969095373,-0.0693155926577691,-0.017303892058815662,1
2013-05-16,13.341458320617676,13.441846460778036,12.86008809320733,12.993324392965803,603204000,0.581758367570707,2013,5,13.27679591178894,13.279829082489014,0.7081949575711816,0.585470699572559,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,0.014181990549800405,-0.048580399204235736,-0.01809923214060105,0
2013-05-17,13.300933837890623,13.510612800862024,13.231860073063432,13.478685244266668,427904400,0.2787527277985919,2013,5,13.34632749557495,13.283212890625,0.6310328421476505,0.5850861545754195,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,0.010010808989710407,-0.04351287286568961,-0.03078437373436671,1
2013-05-20,13.597800254821776,13.685908244446155,13.203923217458245,13.259489643092175,451578400,0.4819850269879104,2013,5,13.418289613723754,13.291838722229004,0.5672981903002461,0.5865079934499389,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,0.023845471322224032,-0.02597102818703345,-0.032229191758865294,0
2013-05-21,13.49741554260254,13.676087596115948,13.329795622224871,13.451059213826392,456022000,0.346291973891077,2013,5,13.473856830596924,13.294705715179443,0.5126684193316476,0.5871683748062478,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,-0.004449620974176338,-0.009462379167466395,-0.03508015758261318,1
2013-05-22,13.549298286437988,13.764196781868025,13.45320817584909,13.63218764754889,443038400,0.3109886060189346,2013,5,13.533039855957032,13.304368286132812,0.4413638308854947,0.5873060033888546,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.011293525161021556,0.029147818835688177,-0.042188172159357995,1
2013-05-23,13.573548316955566,13.696961321569256,13.37860551327334,13.383517571538889,353021200,0.3183558082959159,2013,5,13.588982963562012,13.31456470489502,0.36109775754639023,0.5874684574106104,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,-0.008723977478445999,0.017396148963657376,-0.03202936210184926,1
2013-05-24,13.66595458984375,13.681611365939624,13.518903532047307,13.533946300849829,276166800,0.1627078338923162,2013,5,13.636096620559693,13.32407787322998,0.298260236756545,0.5892635909064108,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.008319452616906142,0.027443242437105164,-0.01726376474777258,0
2013-05-28,13.552058219909668,13.848923776751956,13.53394623449858,13.811778385109552,386145200,0.3149775422533754,2013,5,13.657813930511477,13.324505977630617,0.27329675757633776,0.5894244856634526,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.003907684820873225,-0.003363929021967138,-0.029247592513551912,1
2013-05-29,13.659817695617676,13.738102414083713,13.48943432102464,13.507854544111805,330576400,0.2486680930590719,2013,5,13.665614080429076,13.319733200073244,0.27088574410165156,0.5856361564988294,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,-0.02392573722014213,0.012032092551536033,0.002455861162169004,1
2013-05-30,13.863354682922363,13.952998116341549,13.646307593772976,13.681305192898112,353519600,0.306690522568573,2013,5,13.688912916183472,13.31978141784668,0.26660602311048187,0.5856817234024417,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,-0.03381697724433619,0.02317879419620761,0.05300222432595647,0
2013-05-31,13.80656623840332,14.032822703002148,13.7995047413524,13.891602599221311,384302800,0.2333179616497478,2013,5,13.699872255325316,13.320163898468016,0.26671764865065234,0.5859995212817917,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.013361167529549522,0.01716706022674086,0.034861849927370736,1
2013-06-03,13.836953163146973,13.88730012614269,13.583987874163943,13.83725975693622,372352400,0.3033122519787472,2013,6,13.705549907684324,13.320757656097411,0.2684478463774937,0.5865179550349207,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,-0.0030374852398576957,0.01251274268321545,0.040299375351329214,0
2013-06-04,13.793663024902344,13.950845592379538,13.73471997198305,13.913698565871448,292728800,0.2161256203964878,2013,6,13.69270100593567,13.314886112213134,0.25696557324729313,0.5801228315464544,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.02231921612040977,0.017827904888847668,0.014404004060224018,0
2013-06-05,13.664727210998535,13.836952575835245,13.621747518233418,13.681304588920987,290589600,0.2152050576018265,2013,6,13.676531314849854,13.3054172706604,0.24739433402402716,0.5701896058114327,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.007382422916797804,0.0003594129504695953,0.01239582999189004,0
2013-06-06,13.460575103759766,13.722750507777963,13.32519017000534,13.675780174448704,416934000,0.3975603377726227,2013,6,13.64225525856018,13.293353595733642,0.22542639000805137,0.5601094742051884,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,0.003843902091603235,-0.029053543559609207,-0.006548175470240336,1
2013-06-07,13.563420295715332,13.60732059551312,13.285894687076189,13.400405018670789,404535600,0.3214259084369306,2013,6,13.619291973114011,13.288873157501222,0.20729653793595698,0.5569636576575385,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,0.0017897628353087391,-0.017610891693813913,-0.0007461587054272689,0
2013-06-10,13.473773956298828,13.786602874016388,13.40961224570749,13.653059981129632,450153200,0.3769906283088975,2013,6,13.59767942428589,13.288345546722413,0.1981603412231513,0.5567718886705509,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,0.006807819939960158,-0.026247050385010184,-0.014062730289455705,0
2013-06-11,13.434174537658691,13.592585177909609,13.302780224735264,13.377074305116246,286112400,0.2898049531743449,2013,6,13.571369886398315,13.295412845611573,0.18172157230810715,0.5563263146749128,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.008334314971215173,-0.02606185801368721,-0.00869858145073421,0
2013-06-12,13.268089294433594,13.54622891052652,13.246906448844742,13.492504492240494,265227200,0.2993224616817773,2013,6,13.553456687927246,13.298621635437012,0.19330507100886826,0.5556835513227124,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,0.007951521013221052,-0.02902640575552018,-0.028677425271184664,1
2013-06-13,13.383825302124023,13.420050915140058,13.162480986232788,13.27760531218678,285832400,0.2575699289072695,2013,6,13.564370393753052,13.302803287506103,0.17560303736433075,0.555518981737474,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,0.014900417548763256,-0.005701821879386504,-0.03458970730865385,0
2013-06-14,13.202388763427734,13.39395492593251,13.154803611598483,13.366632013284676,271866000,0.2391513143340269,2013,6,13.557416915893556,13.305960712432862,0.18726086493060443,0.5544686495857593,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.0040962988986351645,-0.026618030291492678,-0.04376015473674044,1
2013-06-17,13.262256622314451,13.375845539858188,13.211909651573082,13.24506523369557,259414400,0.1639358882851063,2013,6,13.555483055114744,13.313072528839111,0.19022524493626952,0.5515152302496068,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,0.0022009038466879183,-0.015698447567134344,-0.041533460007883494,0
2013-06-18,13.2551908493042,13.351280927671407,13.207299926749153,13.248744183522396,195025600,0.1439810009222544,2013,6,13.538352584838869,13.318207111358642,0.20131708893555922,0.5497185837310681,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.003128588912183816,-0.013323013472302692,-0.03903764900056028,0
2013-06-19,12.9859619140625,13.251820604340384,12.9859619140625,13.2438385068123,310940000,0.2658586902778843,2013,6,13.512779903411865,13.317487411499023,0.236245100943761,0.5501377639660435,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.009347467287770805,-0.02126360277733852,-0.04967280257081952,0
2013-06-20,12.796850204467772,13.077444222186331,12.745581813692516,12.872371478854898,357310800,0.3318624084938157,2013,6,13.475157499313354,13.307672748565674,0.2850056363622639,0.5550377607273929,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.01494007923366747,-0.04385705016361041,-0.04930880695480866,0
2013-06-21,12.694314002990724,12.89386234099354,12.52853607737812,12.847505184779092,481118400,0.3653262636154188,2013,6,13.431195783615111,13.296636867523194,0.3328283267152421,0.561732162221082,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,0.007640475326113005,-0.0384835479049398,-0.0640772219525747,0
2013-06-24,12.357843399047852,12.54572555364969,12.220001614975164,12.507043909473738,480746000,0.3257239386745265,2013,6,13.365790224075315,13.28163465499878,0.4049779140304949,0.5766915973467033,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.006609419855906351,-0.0681945199088424,-0.0828224193808218,1
2013-06-25,12.360607147216797,12.519016952247023,12.243948204444775,12.454855230526515,314162800,0.2750687478022477,2013,6,13.306217670440674,13.272756729125977,0.46002600469955557,0.5875022070346174,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.0029389997760519426,-0.06748931133906388,-0.07991316380715985,0
2013-06-26,12.22061538696289,12.426916924909248,12.146628735617522,12.399594009445591,367724000,0.2802881892917259,2013,6,13.234257555007934,13.257181434631349,0.5114884755002582,0.6049611297895708,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.012362891576220614,-0.05893645246801593,-0.07894685393096901,0
2013-06-27,12.088912010192873,12.322536447022724,12.081544742750769,12.25684012869513,337246000,0.2409917042719556,2013,6,13.14553542137146,13.25326940536499,0.5491337499600866,0.6119711502152941,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,0.008722884291936905,-0.05532128476644482,-0.09675210656893785,1
2013-06-28,12.173336029052734,12.288152101939623,11.938176178672494,12.014618849123016,578516400,0.3499759232671291,2013,6,13.063873910903933,13.257602882385251,0.5668123008304564,0.6033081013109212,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,-0.013556403688823937,-0.041040262105951575,-0.07794443511810567,1
2013-07-01,12.56291389465332,12.656548765343253,12.317316746890578,12.362445867335603,391053600,0.3392320184526749,2013,7,13.000171947479249,13.270655117034911,0.5465874085167239,0.5801813247136737,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.004534623238224844,0.01659435946738652,-0.05273180481852913,1
2013-07-02,12.84749984741211,12.943897345011951,12.570589958779038,12.58563272634592,469865200,0.3733073862329128,2013,7,12.952863788604736,13.28443395614624,0.5142862990335267,0.5610979657514866,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,-0.0005327730575175327,0.03939067833775023,-0.030757082755507148,1
2013-07-03,12.918417930603027,12.985343907960178,12.815574574853834,12.92025995254229,240928800,0.1697693331063448,2013,7,12.91554832458496,13.295080890655518,0.4862263745032794,0.5486153194716038,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,-0.020311207760228656,0.0571004422890653,-0.00520130768182292,0
2013-07-05,12.814658164978027,12.9948656928743,12.751110432647645,12.905837056971563,274024800,0.2437552602266546,2013,7,12.883252477645874,13.304061298370362,0.46927546941434595,0.5366348049638947,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,-0.014562780242712625,0.0600340340117651,0.0013915893540770163,0
2013-07-08,12.741894721984863,12.924558211603896,12.606816390010762,12.897236115386212,298138400,0.3177418215931347,2013,7,12.84217619895935,13.30980546951294,0.44175358686301897,0.5288380051353222,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,-0.008012612466249625,0.04670524920820496,0.003748191433025072,1
2013-07-09,12.966004371643066,13.00130856598801,12.598529565944125,12.697382293833396,352584400,0.4027790000438855,2013,7,12.816787719726562,13.314651927948,0.41746759031717595,0.5244490903222014,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,-0.026505615337985344,0.032085747014575894,0.04921254890170168,0
2013-07-10,12.916267395019531,13.041215823167242,12.84013295398946,12.88157721443885,281405600,0.2010828691777817,2013,7,12.790892362594604,13.310623035430908,0.3924701076622237,0.5267615515810959,-0.0038359524798796674,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.0002236432425708479,0.005352601550820291,0.0449541224945289,1
2013-07-11,13.117658615112305,13.147130965736435,12.929777298500063,12.984422309076775,326292400,0.217353667236372,2013,7,12.78337082862854,13.302899913787842,0.3841977783795196,0.5267020766125918,0.015592060301448107,-0.0038359524798796674,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,-0.011325637857961368,0.015422994176189864,0.07340409625413713,0
2013-07-12,13.093711853027344,13.194406581710703,12.998543189538632,13.128709446157448,279563200,0.1958633921720718,2013,7,12.768865156173709,13.2968265914917,0.3653483133538983,0.5273408083183652,-0.0018255363085430965,0.015592060301448107,-0.0038359524798796674,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,-0.010777147680346766,0.021776132024493577,0.08311747508686174,1
2013-07-15,13.122262001037598,13.245674998127368,13.04121550390529,13.047662989870451,241917200,0.2044594942220783,2013,7,12.7648588180542,13.287524242401124,0.36075461906448536,0.5262119775834837,0.00218044725061306,-0.0018255363085430965,0.015592060301448107,-0.0038359524798796674,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.0069835911444040555,0.029851704738734774,0.07795118525605216,1
2013-07-16,13.20699405670166,13.222650011666955,13.021874562811831,13.094018364085306,216538000,0.2007754488551238,2013,7,12.76209568977356,13.27719612121582,0.35693581203612695,0.5225373153661861,0.0064571226864211795,0.00218044725061306,-0.0018255363085430965,0.015592060301448107,-0.0038359524798796674,0.017588408517575038,-0.00567814155136992,-0.0080319251306461,0.00551999097359035,0.02265286183963311,0.03200255580482003,0.018586272081293043,0.05126837351981339,1
